ac_no,ac_name,total_electors,polling_station,candidate,votes,total_valid_votes,rejected_votes,nota_votes,total_votes_cast,source_pdf
34,,,21(A),SUDHIR SARKAR,9,580.0,0.0,7.0,587.0,34_Form20.pdf
34,,,21(A),SURESH BARMAN,5,580.0,0.0,7.0,587.0,34_Form20.pdf
34,,,22,TAPAN DEB SINGHA,279,481.0,0.0,5.0,486.0,34_Form20.pdf
34,,,22,PRAVASH SARKAR,16,481.0,0.0,5.0,486.0,34_Form20.pdf
34,,,22,SOUMEN ROY,164,481.0,0.0,5.0,486.0,34_Form20.pdf
34,,,22,GOPAL CHUNARY,2,481.0,0.0,5.0,486.0,34_Form20.pdf
34,,,22,NAMALA KANTA SARKAR,0,481.0,0.0,5.0,486.0,34_Form20.pdf
34,,,22,ALEN SARKAR,0,481.0,0.0,5.0,486.0,34_Form20.pdf
34,,,22,Dilip Chandra Ray,1,481.0,0.0,5.0,486.0,34_Form20.pdf
34,,,22,SHYAMA SARKAR,2,481.0,0.0,5.0,486.0,34_Form20.pdf
34,,,22,SUDHIR SARKAR,16,481.0,0.0,5.0,486.0,34_Form20.pdf
34,,,22,SURESH BARMAN,1,481.0,0.0,5.0,486.0,34_Form20.pdf
34,,,22(A),TAPAN DEB SINGHA,177,479.0,0.0,7.0,486.0,34_Form20.pdf
34,,,22(A),PRAVASH SARKAR,10,479.0,0.0,7.0,486.0,34_Form20.pdf
34,,,22(A),SOUMEN ROY,263,479.0,0.0,7.0,486.0,34_Form20.pdf
34,,,22(A),GOPAL CHUNARY,1,479.0,0.0,7.0,486.0,34_Form20.pdf
34,,,22(A),NAMALA KANTA SARKAR,1,479.0,0.0,7.0,486.0,34_Form20.pdf
34,,,22(A),ALEN SARKAR,1,479.0,0.0,7.0,486.0,34_Form20.pdf
34,,,22(A),Dilip Chandra Ray,3,479.0,0.0,7.0,486.0,34_Form20.pdf
34,,,22(A),SHYAMA SARKAR,0,479.0,0.0,7.0,486.0,34_Form20.pdf
34,,,22(A),SUDHIR SARKAR,20,479.0,0.0,7.0,486.0,34_Form20.pdf
34,,,22(A),SURESH BARMAN,3,479.0,0.0,7.0,486.0,34_Form20.pdf
34,,,23,TAPAN DEB SINGHA,285,493.0,0.0,11.0,504.0,34_Form20.pdf
34,,,23,PRAVASH SARKAR,18,493.0,0.0,11.0,504.0,34_Form20.pdf
34,,,23,SOUMEN ROY,185,493.0,0.0,11.0,504.0,34_Form20.pdf
34,,,23,GOPAL CHUNARY,2,493.0,0.0,11.0,504.0,34_Form20.pdf
34,,,23,NAMALA KANTA SARKAR,0,493.0,0.0,11.0,504.0,34_Form20.pdf
34,,,23,ALEN SARKAR,0,493.0,0.0,11.0,504.0,34_Form20.pdf
34,,,23,Dilip Chandra Ray,1,493.0,0.0,11.0,504.0,34_Form20.pdf
34,,,23,SHYAMA SARKAR,0,493.0,0.0,11.0,504.0,34_Form20.pdf
34,,,23,SUDHIR SARKAR,1,493.0,0.0,11.0,504.0,34_Form20.pdf
34,,,23,SURESH BARMAN,1,493.0,0.0,11.0,504.0,34_Form20.pdf
34,,,23(A),TAPAN DEB SINGHA,243,478.0,0.0,9.0,487.0,34_Form20.pdf
34,,,23(A),PRAVASH SARKAR,16,478.0,0.0,9.0,487.0,34_Form20.pdf
34,,,23(A),SOUMEN ROY,209,478.0,0.0,9.0,487.0,34_Form20.pdf
34,,,23(A),GOPAL CHUNARY,1,478.0,0.0,9.0,487.0,34_Form20.pdf
34,,,23(A),NAMALA KANTA SARKAR,0,478.0,0.0,9.0,487.0,34_Form20.pdf
34,,,23(A),ALEN SARKAR,0,478.0,0.0,9.0,487.0,34_Form20.pdf
34,,,23(A),Dilip Chandra Ray,1,478.0,0.0,9.0,487.0,34_Form20.pdf
34,,,23(A),SHYAMA SARKAR,2,478.0,0.0,9.0,487.0,34_Form20.pdf
34,,,23(A),SUDHIR SARKAR,4,478.0,0.0,9.0,487.0,34_Form20.pdf
34,,,23(A),SURESH BARMAN,2,478.0,0.0,9.0,487.0,34_Form20.pdf
34,,,24,TAPAN DEB SINGHA,193,544.0,0.0,6.0,550.0,34_Form20.pdf
34,,,24,PRAVASH SARKAR,27,544.0,0.0,6.0,550.0,34_Form20.pdf
34,,,24,SOUMEN ROY,306,544.0,0.0,6.0,550.0,34_Form20.pdf
34,,,24,GOPAL CHUNARY,4,544.0,0.0,6.0,550.0,34_Form20.pdf
34,,,24,NAMALA KANTA SARKAR,1,544.0,0.0,6.0,550.0,34_Form20.pdf
34,,,24,ALEN SARKAR,1,544.0,0.0,6.0,550.0,34_Form20.pdf
34,,,24,Dilip Chandra Ray,3,544.0,0.0,6.0,550.0,34_Form20.pdf
34,,,24,SHYAMA SARKAR,0,544.0,0.0,6.0,550.0,34_Form20.pdf
34,,,24,SUDHIR SARKAR,7,544.0,0.0,6.0,550.0,34_Form20.pdf
34,,,24,SURESH BARMAN,2,544.0,0.0,6.0,550.0,34_Form20.pdf
34,,,24(A),TAPAN DEB SINGHA,191,499.0,0.0,3.0,502.0,34_Form20.pdf
34,,,24(A),PRAVASH SARKAR,24,499.0,0.0,3.0,502.0,34_Form20.pdf
34,,,24(A),SOUMEN ROY,264,499.0,0.0,3.0,502.0,34_Form20.pdf
34,,,24(A),GOPAL CHUNARY,3,499.0,0.0,3.0,502.0,34_Form20.pdf
34,,,24(A),NAMALA KANTA SARKAR,1,499.0,0.0,3.0,502.0,34_Form20.pdf
34,,,24(A),ALEN SARKAR,1,499.0,0.0,3.0,502.0,34_Form20.pdf
34,,,24(A),Dilip Chandra Ray,2,499.0,0.0,3.0,502.0,34_Form20.pdf
34,,,24(A),SHYAMA SARKAR,2,499.0,0.0,3.0,502.0,34_Form20.pdf
34,,,24(A),SUDHIR SARKAR,10,499.0,0.0,3.0,502.0,34_Form20.pdf
34,,,24(A),SURESH BARMAN,1,499.0,0.0,3.0,502.0,34_Form20.pdf
34,,,25,TAPAN DEB SINGHA,130,610.0,0.0,2.0,612.0,34_Form20.pdf
34,,,25,PRAVASH SARKAR,19,610.0,0.0,2.0,612.0,34_Form20.pdf
34,,,25,SOUMEN ROY,454,610.0,0.0,2.0,612.0,34_Form20.pdf
34,,,25,GOPAL CHUNARY,1,610.0,0.0,2.0,612.0,34_Form20.pdf
34,,,25,NAMALA KANTA SARKAR,1,610.0,0.0,2.0,612.0,34_Form20.pdf
34,,,25,ALEN SARKAR,1,610.0,0.0,2.0,612.0,34_Form20.pdf
34,,,25,Dilip Chandra Ray,0,610.0,0.0,2.0,612.0,34_Form20.pdf
34,,,25,SHYAMA SARKAR,1,610.0,0.0,2.0,612.0,34_Form20.pdf
34,,,25,SUDHIR SARKAR,2,610.0,0.0,2.0,612.0,34_Form20.pdf
34,,,25,SURESH BARMAN,1,610.0,0.0,2.0,612.0,34_Form20.pdf
34,,,26,TAPAN DEB SINGHA,204,639.0,0.0,9.0,648.0,34_Form20.pdf
34,,,26,PRAVASH SARKAR,38,639.0,0.0,9.0,648.0,34_Form20.pdf
34,,,26,SOUMEN ROY,352,639.0,0.0,9.0,648.0,34_Form20.pdf
34,,,26,GOPAL CHUNARY,1,639.0,0.0,9.0,648.0,34_Form20.pdf
34,,,26,NAMALA KANTA SARKAR,4,639.0,0.0,9.0,648.0,34_Form20.pdf
34,,,26,ALEN SARKAR,0,639.0,0.0,9.0,648.0,34_Form20.pdf
34,,,26,Dilip Chandra Ray,5,639.0,0.0,9.0,648.0,34_Form20.pdf
34,,,26,SHYAMA SARKAR,1,639.0,0.0,9.0,648.0,34_Form20.pdf
34,,,26,SUDHIR SARKAR,29,639.0,0.0,9.0,648.0,34_Form20.pdf
34,,,26,SURESH BARMAN,5,639.0,0.0,9.0,648.0,34_Form20.pdf
34,,,27,TAPAN DEB SINGHA,260,806.0,0.0,14.0,820.0,34_Form20.pdf
34,,,27,PRAVASH SARKAR,42,806.0,0.0,14.0,820.0,34_Form20.pdf
34,,,27,SOUMEN ROY,465,806.0,0.0,14.0,820.0,34_Form20.pdf
34,,,27,GOPAL CHUNARY,4,806.0,0.0,14.0,820.0,34_Form20.pdf
34,,,27,NAMALA KANTA SARKAR,3,806.0,0.0,14.0,820.0,34_Form20.pdf
34,,,27,ALEN SARKAR,2,806.0,0.0,14.0,820.0,34_Form20.pdf
34,,,27,Dilip Chandra Ray,3,806.0,0.0,14.0,820.0,34_Form20.pdf
34,,,27,SHYAMA SARKAR,2,806.0,0.0,14.0,820.0,34_Form20.pdf
34,,,27,SUDHIR SARKAR,19,806.0,0.0,14.0,820.0,34_Form20.pdf
34,,,27,SURESH BARMAN,6,806.0,0.0,14.0,820.0,34_Form20.pdf
34,,,28,TAPAN DEB SINGHA,184,594.0,0.0,4.0,598.0,34_Form20.pdf
34,,,28,PRAVASH SARKAR,27,594.0,0.0,4.0,598.0,34_Form20.pdf
34,,,28,SOUMEN ROY,355,594.0,0.0,4.0,598.0,34_Form20.pdf
34,,,28,GOPAL CHUNARY,8,594.0,0.0,4.0,598.0,34_Form20.pdf
34,,,28,NAMALA KANTA SARKAR,1,594.0,0.0,4.0,598.0,34_Form20.pdf
34,,,28,ALEN SARKAR,0,594.0,0.0,4.0,598.0,34_Form20.pdf
34,,,28,Dilip Chandra Ray,1,594.0,0.0,4.0,598.0,34_Form20.pdf
34,,,28,SHYAMA SARKAR,4,594.0,0.0,4.0,598.0,34_Form20.pdf
34,,,28,SUDHIR SARKAR,11,594.0,0.0,4.0,598.0,34_Form20.pdf
34,,,28,SURESH BARMAN,3,594.0,0.0,4.0,598.0,34_Form20.pdf
34,,,29,TAPAN DEB SINGHA,124,561.0,0.0,9.0,570.0,34_Form20.pdf
34,,,29,PRAVASH SARKAR,24,561.0,0.0,9.0,570.0,34_Form20.pdf
34,,,29,SOUMEN ROY,382,561.0,0.0,9.0,570.0,34_Form20.pdf
34,,,29,GOPAL CHUNARY,5,561.0,0.0,9.0,570.0,34_Form20.pdf
34,,,29,NAMALA KANTA SARKAR,1,561.0,0.0,9.0,570.0,34_Form20.pdf
34,,,29,ALEN SARKAR,1,561.0,0.0,9.0,570.0,34_Form20.pdf
34,,,29,Dilip Chandra Ray,3,561.0,0.0,9.0,570.0,34_Form20.pdf
34,,,29,SHYAMA SARKAR,0,561.0,0.0,9.0,570.0,34_Form20.pdf
34,,,29,SUDHIR SARKAR,17,561.0,0.0,9.0,570.0,34_Form20.pdf
34,,,29,SURESH BARMAN,4,561.0,0.0,9.0,570.0,34_Form20.pdf
34,,,29(A),TAPAN DEB SINGHA,158,553.0,0.0,7.0,560.0,34_Form20.pdf
34,,,29(A),PRAVASH SARKAR,20,553.0,0.0,7.0,560.0,34_Form20.pdf
34,,,29(A),SOUMEN ROY,339,553.0,0.0,7.0,560.0,34_Form20.pdf
34,,,29(A),GOPAL CHUNARY,3,553.0,0.0,7.0,560.0,34_Form20.pdf
34,,,29(A),NAMALA KANTA SARKAR,0,553.0,0.0,7.0,560.0,34_Form20.pdf
34,,,29(A),ALEN SARKAR,1,553.0,0.0,7.0,560.0,34_Form20.pdf
34,,,29(A),Dilip Chandra Ray,0,553.0,0.0,7.0,560.0,34_Form20.pdf
34,,,29(A),SHYAMA SARKAR,2,553.0,0.0,7.0,560.0,34_Form20.pdf
34,,,29(A),SUDHIR SARKAR,29,553.0,0.0,7.0,560.0,34_Form20.pdf
34,,,29(A),SURESH BARMAN,1,553.0,0.0,7.0,560.0,34_Form20.pdf
34,,,30,TAPAN DEB SINGHA,226,844.0,0.0,12.0,856.0,34_Form20.pdf
34,,,30,PRAVASH SARKAR,36,844.0,0.0,12.0,856.0,34_Form20.pdf
34,,,30,SOUMEN ROY,531,844.0,0.0,12.0,856.0,34_Form20.pdf
34,,,30,GOPAL CHUNARY,6,844.0,0.0,12.0,856.0,34_Form20.pdf
34,,,30,NAMALA KANTA SARKAR,2,844.0,0.0,12.0,856.0,34_Form20.pdf
34,,,30,ALEN SARKAR,5,844.0,0.0,12.0,856.0,34_Form20.pdf
34,,,30,Dilip Chandra Ray,3,844.0,0.0,12.0,856.0,34_Form20.pdf
34,,,30,SHYAMA SARKAR,7,844.0,0.0,12.0,856.0,34_Form20.pdf
34,,,30,SUDHIR SARKAR,22,844.0,0.0,12.0,856.0,34_Form20.pdf
34,,,30,SURESH BARMAN,6,844.0,0.0,12.0,856.0,34_Form20.pdf
34,,,31,TAPAN DEB SINGHA,148,799.0,0.0,15.0,814.0,34_Form20.pdf
34,,,31,PRAVASH SARKAR,27,799.0,0.0,15.0,814.0,34_Form20.pdf
34,,,31,SOUMEN ROY,586,799.0,0.0,15.0,814.0,34_Form20.pdf
34,,,31,GOPAL CHUNARY,7,799.0,0.0,15.0,814.0,34_Form20.pdf
34,,,31,NAMALA KANTA SARKAR,0,799.0,0.0,15.0,814.0,34_Form20.pdf
34,,,31,ALEN SARKAR,1,799.0,0.0,15.0,814.0,34_Form20.pdf
34,,,31,Dilip Chandra Ray,1,799.0,0.0,15.0,814.0,34_Form20.pdf
34,,,31,SHYAMA SARKAR,0,799.0,0.0,15.0,814.0,34_Form20.pdf
34,,,31,SUDHIR SARKAR,26,799.0,0.0,15.0,814.0,34_Form20.pdf
34,,,31,SURESH BARMAN,3,799.0,0.0,15.0,814.0,34_Form20.pdf
34,,,32,TAPAN DEB SINGHA,192,484.0,0.0,6.0,490.0,34_Form20.pdf
34,,,32,PRAVASH SARKAR,14,484.0,0.0,6.0,490.0,34_Form20.pdf
34,,,32,SOUMEN ROY,264,484.0,0.0,6.0,490.0,34_Form20.pdf
34,,,32,GOPAL CHUNARY,1,484.0,0.0,6.0,490.0,34_Form20.pdf
34,,,32,NAMALA KANTA SARKAR,1,484.0,0.0,6.0,490.0,34_Form20.pdf
34,,,32,ALEN SARKAR,0,484.0,0.0,6.0,490.0,34_Form20.pdf
34,,,32,Dilip Chandra Ray,2,484.0,0.0,6.0,490.0,34_Form20.pdf
34,,,32,SHYAMA SARKAR,1,484.0,0.0,6.0,490.0,34_Form20.pdf
34,,,32,SUDHIR SARKAR,8,484.0,0.0,6.0,490.0,34_Form20.pdf
34,,,32,SURESH BARMAN,1,484.0,0.0,6.0,490.0,34_Form20.pdf
34,,,32(A),TAPAN DEB SINGHA,247,469.0,0.0,3.0,472.0,34_Form20.pdf
34,,,32(A),PRAVASH SARKAR,7,469.0,0.0,3.0,472.0,34_Form20.pdf
34,,,32(A),SOUMEN ROY,206,469.0,0.0,3.0,472.0,34_Form20.pdf
34,,,32(A),GOPAL CHUNARY,1,469.0,0.0,3.0,472.0,34_Form20.pdf
34,,,32(A),NAMALA KANTA SARKAR,0,469.0,0.0,3.0,472.0,34_Form20.pdf
34,,,32(A),ALEN SARKAR,1,469.0,0.0,3.0,472.0,34_Form20.pdf
34,,,32(A),Dilip Chandra Ray,0,469.0,0.0,3.0,472.0,34_Form20.pdf
34,,,32(A),SHYAMA SARKAR,2,469.0,0.0,3.0,472.0,34_Form20.pdf
34,,,32(A),SUDHIR SARKAR,5,469.0,0.0,3.0,472.0,34_Form20.pdf
34,,,32(A),SURESH BARMAN,0,469.0,0.0,3.0,472.0,34_Form20.pdf
34,,,33,TAPAN DEB SINGHA,191,858.0,0.0,5.0,863.0,34_Form20.pdf
34,,,33,PRAVASH SARKAR,30,858.0,0.0,5.0,863.0,34_Form20.pdf
34,,,33,SOUMEN ROY,611,858.0,0.0,5.0,863.0,34_Form20.pdf
34,,,33,GOPAL CHUNARY,4,858.0,0.0,5.0,863.0,34_Form20.pdf
34,,,33,NAMALA KANTA SARKAR,1,858.0,0.0,5.0,863.0,34_Form20.pdf
34,,,33,ALEN SARKAR,1,858.0,0.0,5.0,863.0,34_Form20.pdf
34,,,33,Dilip Chandra Ray,2,858.0,0.0,5.0,863.0,34_Form20.pdf
34,,,33,SHYAMA SARKAR,5,858.0,0.0,5.0,863.0,34_Form20.pdf
34,,,33,SUDHIR SARKAR,11,858.0,0.0,5.0,863.0,34_Form20.pdf
34,,,33,SURESH BARMAN,2,858.0,0.0,5.0,863.0,34_Form20.pdf
34,,,34,TAPAN DEB SINGHA,502,764.0,0.0,3.0,767.0,34_Form20.pdf
34,,,34,PRAVASH SARKAR,36,764.0,0.0,3.0,767.0,34_Form20.pdf
34,,,34,SOUMEN ROY,217,764.0,0.0,3.0,767.0,34_Form20.pdf
34,,,34,GOPAL CHUNARY,3,764.0,0.0,3.0,767.0,34_Form20.pdf
34,,,34,NAMALA KANTA SARKAR,0,764.0,0.0,3.0,767.0,34_Form20.pdf
34,,,34,ALEN SARKAR,0,764.0,0.0,3.0,767.0,34_Form20.pdf
34,,,34,Dilip Chandra Ray,0,764.0,0.0,3.0,767.0,34_Form20.pdf
34,,,34,SHYAMA SARKAR,1,764.0,0.0,3.0,767.0,34_Form20.pdf
34,,,34,SUDHIR SARKAR,5,764.0,0.0,3.0,767.0,34_Form20.pdf
34,,,34,SURESH BARMAN,0,764.0,0.0,3.0,767.0,34_Form20.pdf
34,,,35,TAPAN DEB SINGHA,304,664.0,0.0,7.0,671.0,34_Form20.pdf
34,,,35,PRAVASH SARKAR,35,664.0,0.0,7.0,671.0,34_Form20.pdf
34,,,35,SOUMEN ROY,304,664.0,0.0,7.0,671.0,34_Form20.pdf
34,,,35,GOPAL CHUNARY,4,664.0,0.0,7.0,671.0,34_Form20.pdf
34,,,35,NAMALA KANTA SARKAR,1,664.0,0.0,7.0,671.0,34_Form20.pdf
34,,,35,ALEN SARKAR,1,664.0,0.0,7.0,671.0,34_Form20.pdf
34,,,35,Dilip Chandra Ray,1,664.0,0.0,7.0,671.0,34_Form20.pdf
34,,,35,SHYAMA SARKAR,3,664.0,0.0,7.0,671.0,34_Form20.pdf
34,,,35,SUDHIR SARKAR,11,664.0,0.0,7.0,671.0,34_Form20.pdf
34,,,35,SURESH BARMAN,0,664.0,0.0,7.0,671.0,34_Form20.pdf
34,,,36,TAPAN DEB SINGHA,623,678.0,0.0,5.0,683.0,34_Form20.pdf
34,,,36,PRAVASH SARKAR,40,678.0,0.0,5.0,683.0,34_Form20.pdf
34,,,36,SOUMEN ROY,12,678.0,0.0,5.0,683.0,34_Form20.pdf
34,,,36,GOPAL CHUNARY,1,678.0,0.0,5.0,683.0,34_Form20.pdf
34,,,36,NAMALA KANTA SARKAR,0,678.0,0.0,5.0,683.0,34_Form20.pdf
34,,,36,ALEN SARKAR,0,678.0,0.0,5.0,683.0,34_Form20.pdf
34,,,36,Dilip Chandra Ray,1,678.0,0.0,5.0,683.0,34_Form20.pdf
34,,,36,SHYAMA SARKAR,1,678.0,0.0,5.0,683.0,34_Form20.pdf
34,,,36,SUDHIR SARKAR,0,678.0,0.0,5.0,683.0,34_Form20.pdf
34,,,36,SURESH BARMAN,0,678.0,0.0,5.0,683.0,34_Form20.pdf
34,,,37,TAPAN DEB SINGHA,194,616.0,0.0,7.0,623.0,34_Form20.pdf
34,,,37,PRAVASH SARKAR,19,616.0,0.0,7.0,623.0,34_Form20.pdf
34,,,37,SOUMEN ROY,392,616.0,0.0,7.0,623.0,34_Form20.pdf
34,,,37,GOPAL CHUNARY,4,616.0,0.0,7.0,623.0,34_Form20.pdf
34,,,37,NAMALA KANTA SARKAR,0,616.0,0.0,7.0,623.0,34_Form20.pdf
34,,,37,ALEN SARKAR,0,616.0,0.0,7.0,623.0,34_Form20.pdf
34,,,37,Dilip Chandra Ray,2,616.0,0.0,7.0,623.0,34_Form20.pdf
34,,,37,SHYAMA SARKAR,0,616.0,0.0,7.0,623.0,34_Form20.pdf
34,,,37,SUDHIR SARKAR,5,616.0,0.0,7.0,623.0,34_Form20.pdf
34,,,37,SURESH BARMAN,0,616.0,0.0,7.0,623.0,34_Form20.pdf
34,,,38,TAPAN DEB SINGHA,602,653.0,0.0,6.0,659.0,34_Form20.pdf
34,,,38,PRAVASH SARKAR,17,653.0,0.0,6.0,659.0,34_Form20.pdf
34,,,38,SOUMEN ROY,29,653.0,0.0,6.0,659.0,34_Form20.pdf
34,,,38,GOPAL CHUNARY,0,653.0,0.0,6.0,659.0,34_Form20.pdf
34,,,38,NAMALA KANTA SARKAR,0,653.0,0.0,6.0,659.0,34_Form20.pdf
34,,,38,ALEN SARKAR,0,653.0,0.0,6.0,659.0,34_Form20.pdf
34,,,38,Dilip Chandra Ray,0,653.0,0.0,6.0,659.0,34_Form20.pdf
34,,,38,SHYAMA SARKAR,0,653.0,0.0,6.0,659.0,34_Form20.pdf
34,,,38,SUDHIR SARKAR,4,653.0,0.0,6.0,659.0,34_Form20.pdf
34,,,38,SURESH BARMAN,1,653.0,0.0,6.0,659.0,34_Form20.pdf
34,,,39,TAPAN DEB SINGHA,139,818.0,0.0,10.0,828.0,34_Form20.pdf
34,,,39,PRAVASH SARKAR,56,818.0,0.0,10.0,828.0,34_Form20.pdf
34,,,39,SOUMEN ROY,558,818.0,0.0,10.0,828.0,34_Form20.pdf
34,,,39,GOPAL CHUNARY,6,818.0,0.0,10.0,828.0,34_Form20.pdf
34,,,39,NAMALA KANTA SARKAR,0,818.0,0.0,10.0,828.0,34_Form20.pdf
34,,,39,ALEN SARKAR,1,818.0,0.0,10.0,828.0,34_Form20.pdf
34,,,39,Dilip Chandra Ray,3,818.0,0.0,10.0,828.0,34_Form20.pdf
34,,,39,SHYAMA SARKAR,4,818.0,0.0,10.0,828.0,34_Form20.pdf
34,,,39,SUDHIR SARKAR,47,818.0,0.0,10.0,828.0,34_Form20.pdf
34,,,39,SURESH BARMAN,4,818.0,0.0,10.0,828.0,34_Form20.pdf
34,,,40,TAPAN DEB SINGHA,90,535.0,0.0,3.0,538.0,34_Form20.pdf
34,,,40,PRAVASH SARKAR,27,535.0,0.0,3.0,538.0,34_Form20.pdf
34,,,40,SOUMEN ROY,395,535.0,0.0,3.0,538.0,34_Form20.pdf
34,,,40,GOPAL CHUNARY,0,535.0,0.0,3.0,538.0,34_Form20.pdf
34,,,40,NAMALA KANTA SARKAR,1,535.0,0.0,3.0,538.0,34_Form20.pdf
34,,,40,ALEN SARKAR,2,535.0,0.0,3.0,538.0,34_Form20.pdf
34,,,40,Dilip Chandra Ray,2,535.0,0.0,3.0,538.0,34_Form20.pdf
34,,,40,SHYAMA SARKAR,0,535.0,0.0,3.0,538.0,34_Form20.pdf
34,,,40,SUDHIR SARKAR,17,535.0,0.0,3.0,538.0,34_Form20.pdf
34,,,40,SURESH BARMAN,1,535.0,0.0,3.0,538.0,34_Form20.pdf
34,,,40(A),TAPAN DEB SINGHA,78,497.0,0.0,10.0,507.0,34_Form20.pdf
34,,,40(A),PRAVASH SARKAR,29,497.0,0.0,10.0,507.0,34_Form20.pdf
34,,,40(A),SOUMEN ROY,359,497.0,0.0,10.0,507.0,34_Form20.pdf
34,,,40(A),GOPAL CHUNARY,4,497.0,0.0,10.0,507.0,34_Form20.pdf
34,,,40(A),NAMALA KANTA SARKAR,2,497.0,0.0,10.0,507.0,34_Form20.pdf
34,,,40(A),ALEN SARKAR,1,497.0,0.0,10.0,507.0,34_Form20.pdf
34,,,40(A),Dilip Chandra Ray,1,497.0,0.0,10.0,507.0,34_Form20.pdf
34,,,40(A),SHYAMA SARKAR,3,497.0,0.0,10.0,507.0,34_Form20.pdf
34,,,40(A),SUDHIR SARKAR,14,497.0,0.0,10.0,507.0,34_Form20.pdf
34,,,40(A),SURESH BARMAN,6,497.0,0.0,10.0,507.0,34_Form20.pdf
34,,,41,TAPAN DEB SINGHA,125,645.0,0.0,6.0,651.0,34_Form20.pdf
34,,,41,PRAVASH SARKAR,39,645.0,0.0,6.0,651.0,34_Form20.pdf
34,,,41,SOUMEN ROY,472,645.0,0.0,6.0,651.0,34_Form20.pdf
34,,,41,GOPAL CHUNARY,0,645.0,0.0,6.0,651.0,34_Form20.pdf
34,,,41,NAMALA KANTA SARKAR,1,645.0,0.0,6.0,651.0,34_Form20.pdf
34,,,41,ALEN SARKAR,0,645.0,0.0,6.0,651.0,34_Form20.pdf
34,,,41,Dilip Chandra Ray,0,645.0,0.0,6.0,651.0,34_Form20.pdf
34,,,41,SHYAMA SARKAR,1,645.0,0.0,6.0,651.0,34_Form20.pdf
34,,,41,SUDHIR SARKAR,5,645.0,0.0,6.0,651.0,34_Form20.pdf
34,,,41,SURESH BARMAN,2,645.0,0.0,6.0,651.0,34_Form20.pdf
34,,,42,TAPAN DEB SINGHA,128,517.0,0.0,4.0,521.0,34_Form20.pdf
34,,,42,PRAVASH SARKAR,13,517.0,0.0,4.0,521.0,34_Form20.pdf
34,,,42,SOUMEN ROY,359,517.0,0.0,4.0,521.0,34_Form20.pdf
34,,,42,GOPAL CHUNARY,3,517.0,0.0,4.0,521.0,34_Form20.pdf
34,,,42,NAMALA KANTA SARKAR,2,517.0,0.0,4.0,521.0,34_Form20.pdf
34,,,42,ALEN SARKAR,0,517.0,0.0,4.0,521.0,34_Form20.pdf
34,,,42,Dilip Chandra Ray,1,517.0,0.0,4.0,521.0,34_Form20.pdf
34,,,42,SHYAMA SARKAR,0,517.0,0.0,4.0,521.0,34_Form20.pdf
34,,,42,SUDHIR SARKAR,9,517.0,0.0,4.0,521.0,34_Form20.pdf
34,,,42,SURESH BARMAN,2,517.0,0.0,4.0,521.0,34_Form20.pdf
34,,,42(A),TAPAN DEB SINGHA,80,466.0,0.0,11.0,477.0,34_Form20.pdf
34,,,42(A),PRAVASH SARKAR,20,466.0,0.0,11.0,477.0,34_Form20.pdf
34,,,42(A),SOUMEN ROY,351,466.0,0.0,11.0,477.0,34_Form20.pdf
34,,,42(A),GOPAL CHUNARY,6,466.0,0.0,11.0,477.0,34_Form20.pdf
34,,,42(A),NAMALA KANTA SARKAR,0,466.0,0.0,11.0,477.0,34_Form20.pdf
34,,,42(A),ALEN SARKAR,1,466.0,0.0,11.0,477.0,34_Form20.pdf
34,,,42(A),Dilip Chandra Ray,0,466.0,0.0,11.0,477.0,34_Form20.pdf
34,,,42(A),SHYAMA SARKAR,0,466.0,0.0,11.0,477.0,34_Form20.pdf
34,,,42(A),SUDHIR SARKAR,8,466.0,0.0,11.0,477.0,34_Form20.pdf
34,,,42(A),SURESH BARMAN,0,466.0,0.0,11.0,477.0,34_Form20.pdf
34,,,43,TAPAN DEB SINGHA,390,461.0,0.0,5.0,466.0,34_Form20.pdf
34,,,43,PRAVASH SARKAR,14,461.0,0.0,5.0,466.0,34_Form20.pdf
34,,,43,SOUMEN ROY,54,461.0,0.0,5.0,466.0,34_Form20.pdf
34,,,43,GOPAL CHUNARY,0,461.0,0.0,5.0,466.0,34_Form20.pdf
34,,,43,NAMALA KANTA SARKAR,0,461.0,0.0,5.0,466.0,34_Form20.pdf
34,,,43,ALEN SARKAR,0,461.0,0.0,5.0,466.0,34_Form20.pdf
34,,,43,Dilip Chandra Ray,0,461.0,0.0,5.0,466.0,34_Form20.pdf
34,,,43,SHYAMA SARKAR,0,461.0,0.0,5.0,466.0,34_Form20.pdf
34,,,43,SUDHIR SARKAR,2,461.0,0.0,5.0,466.0,34_Form20.pdf
34,,,43,SURESH BARMAN,1,461.0,0.0,5.0,466.0,34_Form20.pdf
34,,,43(A),TAPAN DEB SINGHA,269,428.0,3.0,0.0,431.0,34_Form20.pdf
34,,,43(A),PRAVASH SARKAR,22,428.0,3.0,0.0,431.0,34_Form20.pdf
34,,,43(A),SOUMEN ROY,132,428.0,3.0,0.0,431.0,34_Form20.pdf
34,,,43(A),GOPAL CHUNARY,2,428.0,3.0,0.0,431.0,34_Form20.pdf
34,,,43(A),NAMALA KANTA SARKAR,2,428.0,3.0,0.0,431.0,34_Form20.pdf
34,,,43(A),ALEN SARKAR,0,428.0,3.0,0.0,431.0,34_Form20.pdf
34,,,43(A),Dilip Chandra Ray,0,428.0,3.0,0.0,431.0,34_Form20.pdf
34,,,43(A),SHYAMA SARKAR,0,428.0,3.0,0.0,431.0,34_Form20.pdf
